customer_id,recency_days,frequency,monetary_value,recency_score,frequency_score,monetary_score,customer_segment
762,143,8,25410.32,2,1,2,Lost Customers
2924,335,1,25372.34,4,5,2,Potential Loyalists
1238,47,6,25368.86,1,2,2,Lost Customers
2485,272,3,25320.88,3,3,2,Potential Loyalists
968,90,6,25280.12,1,2,2,Lost Customers
1557,217,4,25159.95,2,3,2,At Risk
1778,190,2,25154.12,2,4,2,At Risk
1354,345,5,25154.11,4,3,2,Potential Loyalists
1972,209,4,25115.91,2,3,2,At Risk
842,145,6,25082.11,2,2,2,Lost Customers
1952,38,3,25080.09,1,3,2,At Risk
1233,252,6,25045.7,3,2,2,Potential Loyalists
1636,387,3,25007.93,5,4,2,Potential Loyalists
1503,223,3,25001.3,2,3,2,At Risk
526,374,7,24989.11,5,2,2,Potential Loyalists
1381,209,7,24973.06,2,2,2,Lost Customers
859,395,6,24926.56,5,2,2,Potential Loyalists
781,350,7,24899.82,4,2,2,Potential Loyalists
1256,354,8,24893.35,4,1,2,Potential Loyalists
1515,260,3,24889.04,3,3,2,Potential Loyalists
1431,279,1,24874.16,3,5,2,Potential Loyalists
1764,79,3,24871.1,1,3,2,At Risk
1279,359,6,24867.83,4,2,2,Potential Loyalists
617,243,8,24839.45,3,1,2,Potential Loyalists
941,41,6,24824.94,1,2,2,Lost Customers
481,159,8,24789.29,2,1,2,Lost Customers
671,242,6,24782.72,3,2,2,Potential Loyalists
1377,102,5,24773.68,1,2,2,Lost Customers
522,328,5,24765.81,4,3,2,Potential Loyalists
1292,17,7,24757.24,1,1,2,Lost Customers
1409,358,3,24744.11,4,4,2,Potential Loyalists
1075,307,6,24732.95,4,2,2,Potential Loyalists
562,375,6,24702.13,5,2,2,Potential Loyalists
1957,306,3,24700.19,4,3,2,Potential Loyalists
910,483,5,24669.57,5,3,2,Potential Loyalists
502,187,5,24661.39,2,3,2,At Risk
1084,262,8,24620.09,3,1,2,Potential Loyalists
635,181,5,24618.82,2,3,2,At Risk
1150,232,7,24579.13,3,2,2,Potential Loyalists
499,313,6,24545.85,4,2,2,Potential Loyalists
1261,288,4,24503.9,3,3,2,Potential Loyalists
1019,380,5,24396.83,5,3,2,Potential Loyalists
2245,74,3,24396.22,1,3,2,At Risk
447,232,5,24383.37,3,3,2,Potential Loyalists
1309,116,6,24360.39,1,2,2,Lost Customers
2358,261,3,24303.46,3,3,2,Potential Loyalists
616,231,7,24274.53,3,2,2,Potential Loyalists
2209,47,3,24255.64,1,3,2,At Risk
557,198,5,24215.08,2,3,2,At Risk
1269,396,7,24215.02,5,2,2,Potential Loyalists
1141,395,6,24205.36,5,2,2,Potential Loyalists
874,401,6,24171.72,5,2,2,Potential Loyalists
2500,94,3,24167.65,1,3,2,At Risk
2310,366,2,24152.48,5,4,2,Potential Loyalists
1079,48,7,24089.92,1,1,2,Lost Customers
809,62,6,24083.47,1,2,2,Lost Customers
1383,55,7,24042.87,1,1,2,Lost Customers
1595,194,3,24036.62,2,3,2,At Risk
898,149,7,24000.61,2,2,2,Lost Customers
733,266,8,23989.34,3,1,2,Potential Loyalists
2583,360,4,23989.19,4,3,2,Potential Loyalists
1264,328,6,23936.83,4,2,2,Potential Loyalists
2601,93,2,23932.95,1,4,2,At Risk
2205,47,2,23909.57,1,4,2,At Risk
843,340,3,23872.46,4,3,2,Potential Loyalists
491,356,5,23870.44,4,3,2,Potential Loyalists
1378,297,4,23814.1,3,3,2,Potential Loyalists
885,325,4,23789.85,4,3,2,Potential Loyalists
991,364,6,23774.89,4,2,2,Potential Loyalists
632,329,5,23719.55,4,3,2,Potential Loyalists
1907,201,3,23701.95,2,3,2,At Risk
1246,275,7,23684.81,3,2,2,Potential Loyalists
740,232,8,23676.32,3,1,2,Potential Loyalists
1715,58,2,23654.47,1,4,2,At Risk
2008,360,3,23643.35,4,4,2,Potential Loyalists
1566,255,2,23637.66,3,4,2,Potential Loyalists
1255,304,6,23633.24,4,2,2,Potential Loyalists
2220,393,4,23610.48,5,3,2,Potential Loyalists
2436,184,3,23609.68,2,3,2,At Risk
692,243,6,23544.33,3,2,2,Potential Loyalists
2271,237,3,23519.21,3,3,2,Potential Loyalists
1455,264,2,23499.51,3,4,2,Potential Loyalists
1190,399,5,23431.6,5,3,2,Potential Loyalists
746,221,5,23411.59,2,3,2,At Risk
2586,233,3,23368.74,3,3,2,Potential Loyalists
1161,408,7,23361.14,5,2,2,Potential Loyalists
1143,262,6,23255.64,3,2,2,Potential Loyalists
2296,129,4,23235.48,1,3,2,At Risk
537,251,5,23220.17,3,3,2,Potential Loyalists
1305,102,7,23184.57,1,1,2,Lost Customers
1065,201,6,23171.79,2,2,2,Lost Customers
1083,78,6,23156.58,1,2,2,Lost Customers
2515,340,4,23154.05,4,3,2,Potential Loyalists
2186,269,2,23151.75,3,4,2,Potential Loyalists
423,359,6,23123.87,4,2,2,Potential Loyalists
2587,193,2,23110.64,2,4,2,At Risk
1324,133,7,23109.57,1,2,2,Lost Customers
1692,345,4,23079.03,4,3,2,Potential Loyalists
873,371,5,23070.04,5,3,2,Potential Loyalists
2091,295,3,23053.8,3,3,2,Potential Loyalists
1258,41,8,23041.61,1,1,2,Lost Customers
1227,158,3,23031.26,2,3,2,At Risk
1172,227,6,23014.72,3,2,2,Potential Loyalists
469,313,6,23005.96,4,2,2,Potential Loyalists
578,400,6,23000.43,5,2,3,Potential Loyalists
2554,383,3,22977.81,5,4,3,Potential Loyalists
1179,350,5,22953.23,4,3,3,Potential Loyalists
1631,140,3,22929.95,2,3,3,At Risk
1231,392,6,22902.8,5,2,3,Potential Loyalists
1093,299,5,22885.53,3,3,3,Potential Loyalists
1556,188,3,22843.69,2,3,3,At Risk
2303,396,3,22814.09,5,4,3,Potential Loyalists
917,148,7,22778.84,2,2,3,Lost Customers
2505,381,3,22765.84,5,4,3,Potential Loyalists
2069,24,2,22760.01,1,4,3,At Risk
2065,86,2,22758.44,1,4,3,At Risk
1259,348,6,22727.19,4,2,3,Potential Loyalists
1435,234,3,22725.83,3,3,3,Potential Loyalists
1025,365,6,22718.28,4,2,3,Potential Loyalists
715,171,4,22695.55,2,3,3,At Risk
1130,341,6,22589.51,4,2,3,Potential Loyalists
3039,531,1,22577.44,5,5,3,Potential Loyalists
541,303,7,22549.74,4,2,3,Potential Loyalists
644,193,6,22530.16,2,2,3,Lost Customers
2342,80,3,22503.1,1,3,3,At Risk
1906,306,3,22488.1,4,3,3,Potential Loyalists
1892,62,3,22443.96,1,3,3,At Risk
1674,330,4,22395.38,4,3,3,Potential Loyalists
1294,387,7,22387.71,5,2,3,Potential Loyalists
909,196,6,22386.5,2,2,3,Lost Customers
931,244,6,22371.74,3,2,3,Potential Loyalists
918,312,5,22346.31,4,3,3,Potential Loyalists
1941,355,3,22345.97,4,3,3,Potential Loyalists
799,175,6,22311.86,2,2,3,Lost Customers
643,223,7,22298.78,2,2,3,Lost Customers
780,250,7,22271.88,3,2,3,Potential Loyalists
782,259,7,22263.33,3,2,3,Potential Loyalists
323,45,13,22261.15,1,1,3,Lost Customers
586,188,6,22259.91,2,2,3,Lost Customers
631,235,6,22202.08,3,2,3,Potential Loyalists
927,342,5,22180.35,4,3,3,Potential Loyalists
798,249,6,22149.06,3,2,3,Potential Loyalists
2553,238,3,22122.9,3,3,3,Potential Loyalists
2106,268,4,22112.1,3,3,3,Potential Loyalists
979,351,5,22103.94,4,3,3,Potential Loyalists
438,363,4,22097.64,4,3,3,Potential Loyalists
1317,54,6,22078.81,1,2,3,Lost Customers
1068,42,6,22067.48,1,2,3,Lost Customers
2367,142,4,22039.22,2,3,3,At Risk
2302,292,3,22038.74,3,3,3,Potential Loyalists
2373,360,3,22034.06,4,4,3,Potential Loyalists
1935,331,2,21978.51,4,4,3,Potential Loyalists
1221,200,8,21969.02,2,1,3,Lost Customers
998,234,5,21958.95,3,3,3,Potential Loyalists
2443,414,4,21953.28,5,3,3,Potential Loyalists
2486,193,3,21948.9,2,3,3,At Risk
1573,421,4,21908.06,5,3,3,Potential Loyalists
2329,305,4,21841.57,4,3,3,Potential Loyalists
845,34,6,21821.74,1,2,3,Lost Customers
2148,301,3,21792.23,3,3,3,Potential Loyalists
543,190,7,21768.71,2,2,3,Lost Customers
666,234,5,21767.23,3,3,3,Potential Loyalists
1069,164,7,21758.64,2,2,3,Lost Customers
1214,40,6,21730.09,1,2,3,Lost Customers
641,385,7,21657.58,5,2,3,Potential Loyalists
1777,80,4,21633.06,1,3,3,At Risk
875,372,6,21626.9,5,2,3,Potential Loyalists
980,100,5,21613.17,1,2,3,Lost Customers
2331,613,1,21598.54,5,5,3,Potential Loyalists
1063,578,5,21556.82,5,3,3,Potential Loyalists
900,345,5,21548.94,4,3,3,Potential Loyalists
2608,400,3,21545.48,5,4,3,Potential Loyalists
1873,265,3,21535.77,3,3,3,Potential Loyalists
2479,279,3,21492.58,3,3,3,Potential Loyalists
712,299,4,21492.12,3,3,3,Potential Loyalists
561,27,7,21473.29,1,1,3,Lost Customers
462,170,7,21420.54,2,2,3,Lost Customers
602,363,6,21387.12,4,2,3,Potential Loyalists
767,282,6,21344.83,3,2,3,Potential Loyalists
2397,398,2,21277.78,5,4,3,Potential Loyalists
1388,302,5,21255.52,4,3,3,Potential Loyalists
2239,332,3,21241.21,4,3,3,Potential Loyalists
2413,241,3,21181.22,3,3,3,Potential Loyalists
1855,300,4,21174.99,3,3,3,Potential Loyalists
1273,93,7,21116.93,1,1,3,Lost Customers
1052,390,8,21076.62,5,1,3,Potential Loyalists
914,227,5,21071.81,3,3,3,Potential Loyalists
1942,376,4,21033.01,5,3,3,Potential Loyalists
1347,189,5,21004.4,2,3,3,At Risk
2170,365,4,20989.46,4,3,3,Potential Loyalists
493,409,7,20944.54,5,2,3,Potential Loyalists
1018,236,6,20933.15,3,2,3,Potential Loyalists
680,217,5,20931.04,2,3,3,At Risk
597,295,6,20914.17,3,2,3,Potential Loyalists
2327,366,3,20907.87,5,4,3,Potential Loyalists
2244,241,3,20883.46,3,3,3,Potential Loyalists
726,287,7,20867.18,3,2,3,Potential Loyalists
448,356,7,20710.24,4,2,3,Potential Loyalists
1226,376,6,20702.29,5,2,3,Potential Loyalists
2354,78,3,20659.41,1,3,3,At Risk
630,222,6,20656.01,2,2,3,Lost Customers
953,382,7,20645.57,5,2,3,Potential Loyalists
1471,297,4,20626.36,3,3,3,Potential Loyalists
994,172,7,20599.14,2,2,3,Lost Customers
1836,119,3,20585.09,1,3,3,At Risk
734,274,6,20571.29,3,2,3,Potential Loyalists
505,263,4,20548.97,3,3,3,Potential Loyalists
1814,374,3,20531.76,5,4,3,Potential Loyalists
536,526,4,20530.56,5,3,3,Potential Loyalists
1889,422,4,20522.56,5,3,3,Potential Loyalists
1371,130,5,20519.4,1,2,3,Lost Customers
484,240,3,20505.17,3,3,3,Potential Loyalists
1307,335,3,20491.39,4,3,3,Potential Loyalists
1514,116,2,20491.13,1,4,3,At Risk
2070,327,3,20478.22,4,3,3,Potential Loyalists
748,88,6,20443.22,1,2,3,Lost Customers
978,322,6,20378.91,4,2,3,Potential Loyalists
1865,79,3,20374.92,1,3,3,At Risk
2114,78,2,20348.04,1,4,3,At Risk
1609,468,4,20345.92,5,3,3,Potential Loyalists
2366,207,2,20335.52,2,4,3,At Risk
1133,289,4,20334.06,3,3,3,Potential Loyalists
1202,113,6,20323.09,1,2,3,Lost Customers
889,191,8,20316.95,2,1,3,Lost Customers
1829,64,4,20281.94,1,3,3,At Risk
2380,69,3,20274.26,1,3,3,At Risk
1690,103,3,20262.31,1,3,3,At Risk
1423,415,3,20230.34,5,4,3,Potential Loyalists
711,365,4,20226.87,4,3,3,Potential Loyalists
2164,383,3,20214.75,5,4,3,Potential Loyalists
2182,247,3,20201.63,3,3,3,Potential Loyalists
2092,404,2,20197.22,5,4,3,Potential Loyalists
892,164,5,20194.11,2,2,3,Lost Customers
1788,585,2,20172.74,5,5,3,Potential Loyalists
747,105,6,20140.96,1,2,3,Lost Customers
1545,301,2,20136.55,3,4,3,Potential Loyalists
1717,389,3,20136.02,5,4,3,Potential Loyalists
846,384,7,20135.93,5,2,3,Potential Loyalists
1154,307,5,20127.93,4,3,3,Potential Loyalists
503,227,6,20126.65,3,2,3,Potential Loyalists
759,364,5,20114.26,4,3,3,Potential Loyalists
1869,359,3,20107.49,4,4,3,Potential Loyalists
721,253,6,20044.46,3,2,3,Potential Loyalists
2565,84,3,20011.41,1,3,3,At Risk
1129,337,6,19990.04,4,2,3,Potential Loyalists
1888,171,2,19983.89,2,4,3,At Risk
679,186,8,19960.3,2,1,3,Lost Customers
478,99,5,19954.55,1,2,3,Lost Customers
1662,448,3,19929.78,5,4,3,Potential Loyalists
2261,388,3,19919.88,5,4,3,Potential Loyalists
2928,419,1,19898.84,5,5,3,Potential Loyalists
460,60,6,19883.83,1,2,3,Lost Customers
1136,59,7,19877.76,1,1,3,Lost Customers
1205,162,5,19874.74,2,2,3,Lost Customers
1740,80,2,19838.85,1,4,3,At Risk
1033,272,6,19830.81,3,2,3,Potential Loyalists
1209,209,7,19830.2,2,2,3,Lost Customers
1920,274,2,19785.54,3,4,3,Potential Loyalists
2305,270,2,19783.62,3,4,3,Potential Loyalists
836,172,6,19765.52,2,2,3,Lost Customers
2393,465,2,19764.39,5,5,3,Potential Loyalists
1359,209,8,19764.28,2,1,3,Lost Customers
742,231,5,19715.18,3,3,3,Potential Loyalists
1971,136,2,19699.26,2,4,3,At Risk
2498,309,3,19681.69,4,3,3,Potential Loyalists
1119,258,6,19647.47,3,2,3,Potential Loyalists
2527,155,3,19585.2,2,3,3,At Risk
1933,267,3,19556.26,3,3,3,Potential Loyalists
1352,280,8,19548.6,3,1,3,Potential Loyalists
2511,126,3,19531.58,1,3,3,At Risk
1563,311,4,19486.9,4,3,3,Potential Loyalists
904,172,5,19482.36,2,2,3,Lost Customers
682,345,5,19477.77,4,3,3,Potential Loyalists
699,77,3,19432.68,1,3,3,At Risk
2259,47,3,19430.28,1,3,3,At Risk
2596,111,3,19424.0,1,3,3,At Risk
690,46,6,19410.55,1,2,3,Lost Customers
1217,372,7,19402.02,5,2,3,Potential Loyalists
1549,265,3,19380.98,3,3,3,Potential Loyalists
793,137,7,19370.74,2,2,3,Lost Customers
1082,354,8,19366.75,4,1,3,Potential Loyalists
743,254,7,19357.34,3,2,3,Potential Loyalists
1506,223,3,19326.5,2,3,3,At Risk
2319,420,4,19315.71,5,3,3,Potential Loyalists
1268,153,7,19285.24,2,2,3,Lost Customers
2278,235,2,19277.51,3,4,3,Potential Loyalists
2516,249,3,19269.15,3,3,3,Potential Loyalists
1241,104,6,19251.85,1,2,3,Lost Customers
720,347,3,19249.31,4,3,3,Potential Loyalists
1355,294,6,19247.58,3,2,3,Potential Loyalists
1200,83,5,19206.66,1,2,3,Lost Customers
877,306,8,19199.1,4,1,3,Potential Loyalists
2406,278,3,19191.96,3,3,3,Potential Loyalists
511,171,6,19120.45,2,2,3,Lost Customers
2175,306,2,19075.91,4,4,3,Potential Loyalists
670,347,5,19064.89,4,3,3,Potential Loyalists
1546,58,3,19009.16,1,3,3,At Risk
741,107,6,19002.95,1,2,3,Lost Customers
1519,213,3,18961.18,2,3,3,At Risk
2223,238,2,18957.23,3,4,3,Potential Loyalists
1985,302,2,18951.92,4,4,3,Potential Loyalists
2476,182,3,18928.27,2,3,3,At Risk
2606,323,2,18925.84,4,4,3,Potential Loyalists
1478,470,2,18903.5,5,5,3,Potential Loyalists
1844,405,2,18856.94,5,4,3,Potential Loyalists
1215,246,6,18835.03,3,2,3,Potential Loyalists
530,360,6,18810.0,4,2,3,Potential Loyalists
1813,257,3,18801.11,3,3,3,Potential Loyalists
2984,303,1,18784.14,4,5,3,Potential Loyalists
2538,448,3,18758.69,5,4,3,Potential Loyalists
1308,282,5,18738.22,3,3,3,Potential Loyalists
724,358,7,18730.77,4,2,3,Potential Loyalists
2942,432,1,18722.89,5,5,3,Potential Loyalists
651,211,5,18719.53,2,3,3,At Risk
714,162,7,18709.34,2,2,3,Lost Customers
872,62,6,18703.57,1,2,3,Lost Customers
1756,212,4,18697.47,2,3,3,At Risk
542,218,6,18686.79,2,2,3,Lost Customers
1346,389,6,18686.56,5,2,3,Potential Loyalists
2407,71,2,18684.57,1,4,3,At Risk
1392,346,5,18682.38,4,3,3,Potential Loyalists
1646,309,4,18678.98,4,3,3,Potential Loyalists
1341,394,5,18669.61,5,3,3,Potential Loyalists
1667,201,3,18625.7,2,3,3,At Risk
1443,247,4,18616.48,3,3,3,Potential Loyalists
851,248,5,18564.27,3,3,3,Potential Loyalists
1558,259,3,18521.6,3,3,3,Potential Loyalists
3046,520,1,18438.58,5,5,3,Potential Loyalists
810,27,6,18409.56,1,2,3,Lost Customers
857,379,4,18400.76,5,3,3,Potential Loyalists
1174,241,5,18364.61,3,3,3,Potential Loyalists
1374,250,6,18351.2,3,2,3,Potential Loyalists
1439,230,2,18349.81,3,4,3,Potential Loyalists
1710,373,3,18348.8,5,4,3,Potential Loyalists
638,231,6,18345.08,3,2,3,Potential Loyalists
1694,240,3,18333.36,3,3,3,Potential Loyalists
804,389,7,18326.91,5,2,3,Potential Loyalists
852,181,6,18316.21,2,2,3,Lost Customers
1376,135,5,18301.79,2,2,3,Lost Customers
509,350,5,18299.73,4,3,3,Potential Loyalists
456,353,5,18293.41,4,3,3,Potential Loyalists
2036,353,2,18283.47,4,4,3,Potential Loyalists
1452,291,2,18265.66,3,4,3,Potential Loyalists
2085,288,2,18261.53,3,4,3,Potential Loyalists
2049,105,3,18252.72,1,3,3,At Risk
2579,368,2,18232.17,5,4,3,Potential Loyalists
2059,274,2,18217.18,3,4,3,Potential Loyalists
1539,258,3,18194.57,3,3,3,Potential Loyalists
1850,104,3,18194.2,1,3,3,At Risk
2068,379,3,18183.47,5,4,3,Potential Loyalists
1582,361,4,18175.28,4,3,3,Potential Loyalists
926,363,6,18169.3,4,2,3,Potential Loyalists
1002,235,7,18167.66,3,2,3,Potential Loyalists
1474,398,3,18151.07,5,4,3,Potential Loyalists
2010,325,2,18129.83,4,4,3,Potential Loyalists
975,372,4,18128.62,5,3,3,Potential Loyalists
2317,321,3,18101.48,4,3,3,Potential Loyalists
1753,320,2,18094.02,4,4,3,Potential Loyalists
1817,294,2,18086.88,3,4,3,Potential Loyalists
1588,73,3,18083.27,1,3,3,At Risk
1617,218,3,18078.58,2,3,3,At Risk
1834,205,2,18064.95,2,4,3,At Risk
2914,198,1,18012.41,2,5,3,At Risk
2254,89,3,17980.11,1,3,3,At Risk
612,253,5,17970.43,3,3,3,Potential Loyalists
1782,483,2,17954.04,5,5,3,Potential Loyalists
727,411,5,17951.37,5,3,3,Potential Loyalists
2166,340,2,17929.9,4,4,3,Potential Loyalists
750,289,3,17917.38,3,3,3,Potential Loyalists
972,190,6,17887.37,2,2,3,Lost Customers
1114,166,4,17858.35,2,3,3,At Risk
1323,165,5,17840.12,2,2,3,Lost Customers
1222,187,6,17835.1,2,2,3,Lost Customers
1763,348,3,17807.9,4,3,3,Potential Loyalists
457,161,6,17802.65,2,2,3,Lost Customers
831,18,5,17800.56,1,2,3,Lost Customers
1603,143,4,17790.79,2,3,3,At Risk
2295,102,2,17787.59,1,4,3,At Risk
2168,295,3,17777.11,3,3,3,Potential Loyalists
689,143,6,17773.03,2,2,3,Lost Customers
811,314,7,17765.79,4,2,3,Potential Loyalists
2016,322,3,17755.03,4,3,3,Potential Loyalists
1541,221,3,17726.08,2,3,3,At Risk
647,101,7,17684.79,1,1,3,Lost Customers
2575,301,4,17680.89,3,3,3,Potential Loyalists
1139,195,7,17679.46,2,2,3,Lost Customers
1410,454,3,17630.16,5,4,3,Potential Loyalists
1244,279,5,17627.0,3,3,3,Potential Loyalists
2438,543,2,17596.55,5,5,3,Potential Loyalists
1328,356,6,17584.63,4,2,3,Potential Loyalists
454,388,5,17580.9,5,3,3,Potential Loyalists
2037,371,3,17576.63,5,4,3,Potential Loyalists
2820,550,1,17520.87,5,5,3,Potential Loyalists
1411,171,2,17514.47,2,4,3,At Risk
1360,369,5,17499.51,5,3,3,Potential Loyalists
775,226,3,17487.65,3,3,3,Potential Loyalists
938,19,6,17484.46,1,2,3,Lost Customers
2196,298,4,17470.86,3,3,3,Potential Loyalists
1480,177,3,17470.1,2,3,3,At Risk
2184,296,3,17454.05,3,3,3,Potential Loyalists
618,35,8,17415.31,1,1,3,Lost Customers
2800,335,1,17405.84,4,5,3,Potential Loyalists
2378,139,2,17394.52,2,4,3,At Risk
673,339,7,17385.3,4,2,3,Potential Loyalists
2658,402,1,17374.57,5,5,3,Potential Loyalists
2603,553,3,17349.6,5,4,3,Potential Loyalists
2193,296,4,17342.26,3,3,3,Potential Loyalists
1688,369,3,17319.71,5,4,3,Potential Loyalists
3087,155,1,17318.45,2,5,3,At Risk
1724,151,3,17317.3,2,3,3,At Risk
1921,78,3,17305.47,1,3,3,At Risk
1239,24,7,17294.13,1,1,3,Lost Customers
1731,170,2,17255.24,2,4,3,At Risk
1456,231,3,17253.79,3,3,3,Potential Loyalists
2120,130,2,17249.59,1,4,3,At Risk
2425,95,2,17215.9,1,4,3,At Risk
1798,417,3,17191.53,5,4,3,Potential Loyalists
587,21,6,17184.43,1,2,3,Lost Customers
1496,184,3,17166.42,2,3,3,At Risk
563,186,6,17138.5,2,2,3,Lost Customers
1902,414,2,17121.36,5,4,3,Potential Loyalists
1607,206,2,17113.16,2,4,3,At Risk
1449,190,3,17106.52,2,3,3,At Risk
2450,134,4,17106.01,2,3,3,At Risk
575,106,6,17097.67,1,2,3,Lost Customers
1304,393,6,17088.02,5,2,3,Potential Loyalists
3034,184,1,17083.85,2,5,3,At Risk
2357,267,4,17069.4,3,3,3,Potential Loyalists
1659,285,3,17055.73,3,3,3,Potential Loyalists
2513,355,3,17054.11,4,4,3,Potential Loyalists
2093,333,4,17046.45,4,3,3,Potential Loyalists
989,110,5,17021.04,1,2,3,Lost Customers
2348,198,3,17006.29,2,3,3,At Risk
808,216,7,17000.7,2,2,3,Lost Customers
446,224,7,16992.54,3,2,3,Potential Loyalists
755,134,6,16989.64,1,2,3,Lost Customers
778,361,7,16976.49,4,2,3,Potential Loyalists
1911,158,2,16960.77,2,4,3,At Risk
1194,349,5,16959.92,4,3,3,Potential Loyalists
2084,251,3,16953.54,3,3,3,Potential Loyalists
1189,210,7,16935.4,2,2,3,Lost Customers
1929,408,2,16896.89,5,4,3,Potential Loyalists
2057,562,2,16878.49,5,5,3,Potential Loyalists
2416,40,3,16872.48,1,3,3,At Risk
756,214,5,16846.9,2,3,3,At Risk
1459,183,3,16825.8,2,3,3,At Risk
2019,114,3,16822.8,1,3,3,At Risk
1878,413,2,16818.29,5,4,3,Potential Loyalists
1523,209,2,16807.85,2,4,3,At Risk
1883,207,2,16778.6,2,4,3,At Risk
2412,386,4,16765.04,5,3,3,Potential Loyalists
2072,428,3,16692.35,5,4,3,Potential Loyalists
1656,326,3,16690.61,4,3,3,Potential Loyalists
1429,303,3,16685.52,4,3,3,Potential Loyalists
1943,217,2,16684.54,2,4,3,At Risk
1671,376,2,16680.87,5,4,3,Potential Loyalists
2426,156,3,16630.19,2,3,3,At Risk
1973,160,2,16615.11,2,4,3,At Risk
1037,236,4,16598.42,3,3,3,Potential Loyalists
2420,325,3,16582.94,4,3,3,Potential Loyalists
1833,319,4,16533.17,4,3,3,Potential Loyalists
2478,73,3,16497.35,1,3,3,At Risk
1181,270,5,16489.57,3,3,3,Potential Loyalists
1482,297,3,16480.92,3,3,3,Potential Loyalists
947,325,7,16474.19,4,2,3,Potential Loyalists
2035,371,3,16404.27,5,4,3,Potential Loyalists
995,244,7,16385.98,3,2,3,Potential Loyalists
1923,312,2,16378.12,4,4,3,Potential Loyalists
1615,368,3,16360.26,5,4,3,Potential Loyalists
2509,387,3,16354.88,5,4,3,Potential Loyalists
1508,286,1,16352.13,3,5,3,Potential Loyalists
1438,281,2,16347.79,3,4,3,Potential Loyalists
1729,376,2,16320.2,5,4,3,Potential Loyalists
1743,322,2,16309.69,4,4,3,Potential Loyalists
2339,332,4,16278.21,4,3,3,Potential Loyalists
2494,417,3,16273.77,5,4,3,Potential Loyalists
1961,405,3,16272.33,5,4,3,Potential Loyalists
516,186,6,16238.54,2,2,3,Lost Customers
639,390,6,16210.98,5,2,3,Potential Loyalists
777,42,6,16206.69,1,2,3,Lost Customers
1345,251,8,16190.35,3,1,3,Potential Loyalists
627,269,6,16167.23,3,2,3,Potential Loyalists
963,222,3,16137.64,2,3,3,At Risk
601,368,6,16129.57,5,2,3,Potential Loyalists
1880,52,2,16125.43,1,4,3,At Risk
1249,70,5,16119.77,1,2,3,Lost Customers
2138,248,2,16112.46,3,4,3,Potential Loyalists
976,339,5,16106.91,4,3,3,Potential Loyalists
1481,368,2,16096.23,5,4,3,Potential Loyalists
468,370,7,16091.06,5,2,3,Potential Loyalists
550,362,6,16088.53,4,2,3,Potential Loyalists
954,322,7,16082.8,4,2,3,Potential Loyalists
1223,68,5,16068.92,1,2,3,Lost Customers
1948,362,3,16031.41,4,4,3,Potential Loyalists
613,351,6,16021.86,4,2,3,Potential Loyalists
1080,54,6,15989.41,1,2,3,Lost Customers
2282,90,2,15971.83,1,4,3,At Risk
1318,224,8,15963.27,3,1,3,Potential Loyalists
1010,152,6,15954.71,2,2,3,Lost Customers
2038,453,3,15946.24,5,4,3,Potential Loyalists
1310,361,6,15929.7,4,2,3,Potential Loyalists
2345,339,3,15924.81,4,3,3,Potential Loyalists
2758,564,1,15892.06,5,5,3,Potential Loyalists
1584,303,2,15879.26,4,4,3,Potential Loyalists
1755,247,4,15862.02,3,3,3,Potential Loyalists
2024,378,3,15847.49,5,4,3,Potential Loyalists
2300,139,3,15833.96,2,3,3,At Risk
2427,266,3,15732.57,3,3,3,Potential Loyalists
2990,240,1,15729.47,3,5,3,Potential Loyalists
2826,635,1,15706.13,5,5,3,Potential Loyalists
2333,335,4,15679.2,4,3,3,Potential Loyalists
2529,47,2,15661.51,1,4,3,At Risk
1734,288,3,15660.41,3,3,3,Potential Loyalists
2102,422,4,15653.59,5,3,3,Potential Loyalists
2299,187,4,15619.42,2,3,3,At Risk
1695,352,3,15577.89,4,3,3,Potential Loyalists
1203,353,4,15566.2,4,3,3,Potential Loyalists
1301,58,6,15552.71,1,2,3,Lost Customers
1807,165,4,15548.27,2,3,3,At Risk
2570,190,4,15546.02,2,3,3,At Risk
1680,455,3,15527.2,5,4,3,Potential Loyalists
1643,367,3,15507.4,5,4,3,Potential Loyalists
1670,354,3,15505.24,4,3,3,Potential Loyalists
2190,242,3,15493.5,3,3,3,Potential Loyalists
573,137,7,15483.88,2,2,3,Lost Customers
2543,41,2,15464.42,1,4,3,At Risk
1685,500,1,15445.78,5,5,3,Potential Loyalists
2107,398,2,15443.0,5,4,3,Potential Loyalists
1945,318,2,15413.55,4,4,3,Potential Loyalists
1610,76,2,15381.35,1,4,3,At Risk
1989,108,2,15380.57,1,4,3,At Risk
1386,306,5,15355.85,4,3,3,Potential Loyalists
1730,152,1,15315.5,2,5,3,At Risk
2460,309,4,15314.71,4,3,3,Potential Loyalists
2082,253,3,15290.33,3,3,3,Potential Loyalists
2234,416,2,15284.6,5,4,3,Potential Loyalists
1031,76,7,15280.52,1,1,3,Lost Customers
593,370,6,15267.96,5,2,3,Potential Loyalists
2829,119,1,15252.58,1,5,3,At Risk
2429,191,2,15242.47,2,4,3,At Risk
2287,165,2,15237.85,2,4,3,At Risk
2497,310,4,15218.6,4,3,3,Potential Loyalists
2672,143,1,15216.38,2,5,3,At Risk
619,338,6,15208.24,4,2,3,Potential Loyalists
2517,126,2,15206.71,1,4,3,At Risk
2459,270,3,15177.82,3,3,3,Potential Loyalists
